,TIMESTAMP_START,TIMESTAMP_END,TA_F,VPD_F,SW_IN_F,LW_IN_F,SW_OUT,LW_OUT,WS_F,PA_F,LE_F_MDS,H_F_MDS,G_F_MDS,LE_CORR
25996,202006251400,202006251430,32.173,37.014,917.694,391.317,111.383,523.214,1.933,96.115,84.2072,528.318,74.8109,-9999
25997,202006251430,202006251500,32.691,38.597,876.981,390.682,107.625,499.055,1.785,96.1,89.7001,495.253,72.3533,-9999
25998,202006251500,202006251530,32.699,39.187,823.719,387.924,102.699,560.557,2.004,96.081,53.9699,447.406,56.2899,-9999
25999,202006251530,202006251600,32.609,39.499,759.757,385.281,96.2931,556.433,2.831,96.066,47.2958,445.57,28.601,-9999
26000,202006251600,202006251630,32.36,38.908,682.662,383.123,87.4986,546.518,2.317,96.054,74.7793,380.328,26.0689,-9999
26001,202006251630,202006251700,32.435,39.979,598.514,378.589,77.4167,531.956,1.794,96.04,43.1152,364.676,36.3844,-9999
26002,202006251700,202006251730,32.321,39.914,511.846,376.024,66.5429,522.991,1.971,96.007,48.3568,313.355,37.4598,-9999
26003,202006251730,202006251800,31.69,38.03,415.131,373.556,54.6684,511.929,2.301,95.983,39.1983,267.142,31.7714,-9999
26004,202006251800,202006251830,31.318,36.987,311.012,370.228,39.8814,492.878,1.82,95.983,29.5495,189.728,24.5894,-9999
26005,202006251830,202006251900,30.132,34.201,216.314,365.567,26.2669,448.49,2.954,95.992,27.2678,97.7584,13.8258,-9999
26006,202006251900,202006251930,29.244,31.602,135.268,362.62,15.8359,464.925,2.983,96.003,17.4271,45.1804,4.25655,-9999
26007,202006251930,202006252000,28.433,29.722,67.923,360.139,11.3226,371.735,2.799,96.027,10.2298,3.19058,-2.02406,-9999
26008,202006252000,202006252030,27.449,26.728,16.855,358.504,5.18853,359.082,2.894,96.054,6.13359,-17.6863,-6.38189,-9999
26009,202006252030,202006252100,26.647,24.533,0.036,355.844,1.36944,351.085,2.348,96.085,-9.94485,-33.2712,-9.84818,-9999
26010,202006252100,202006252130,26.13,22.97,0.0,354.752,1.35764,386.193,2.866,96.143,-12.3198,-47.325,-12.4894,-9999
26011,202006252130,202006252200,25.571,21.77,0.0,353.745,1.18339,424.375,2.562,96.206,-0.0349457,-55.1695,-13.8478,-9999
26012,202006252200,202006252230,25.026,20.482,0.0,353.747,1.37191,406.836,1.988,96.253,-11.8105,-46.2051,-15.2558,-9999
26013,202006252230,202006252300,24.59,19.099,0.0,351.888,1.23381,405.75,1.963,96.279,-7.46176,-39.675,-16.0707,-9999
26014,202006252300,202006252330,24.174,17.998,0.0,350.152,1.19299,375.519,1.787,96.295,-5.4812,-74.6039,-16.6227,-9999
26015,202006252330,202006260000,23.019,15.74,0.0,348.231,0.932125,289.654,0.524,96.316,-0.898469,-51.6044,-17.2725,-9999
26016,202006260000,202006260030,21.683,12.591,0.0,344.887,0.78107,286.839,0.765,96.318,-3.73679,-3.71243,-18.59,-9999
26017,202006260030,202006260100,21.602,11.745,0.0,344.659,1.82149,381.968,0.718,96.296,0.0639828,-5.33717,-19.4792,-9999
26018,202006260100,202006260130,21.062,11.391,0.0,342.1,1.3621,299.281,0.385,96.281,-3.27333,-45.9483,-19.8834,-9999
26019,202006260130,202006260200,20.715,11.628,0.0,340.782,2.02471,382.607,0.827,96.257,5.87577,-6.67227,-20.3706,-9999
26020,202006260200,202006260230,19.932,10.805,0.0,337.979,1.24059,358.555,0.398,96.224,0.455945,-13.366,-20.8033,-9999
26021,202006260230,202006260300,18.87,9.353,0.0,336.49,1.65866,384.957,0.717,96.197,1.07679,-15.6583,-21.414,-9999
26022,202006260300,202006260330,18.133,8.664,0.0,334.169,1.17151,365.939,0.123,96.187,1.11533,-15.3741,-21.9252,-9999
26023,202006260330,202006260400,17.794,8.222,0.0,333.562,1.78827,379.465,0.95,96.173,3.91485,-8.31166,-22.3945,-9999
26024,202006260400,202006260430,18.086,8.561,0.0,332.285,1.78098,380.43,0.233,96.173,12.8277,-15.9747,-22.5491,-9999
26025,202006260430,202006260500,17.389,7.536,0.0,332.142,1.48006,378.293,1.289,96.172,-3.98424,-4.554,-22.8476,-9999
26026,202006260500,202006260530,16.801,7.054,0.0,330.747,0.875821,375.312,1.205,96.178,-0.398816,-8.25445,-22.9426,-9999
26027,202006260530,202006260600,17.138,7.274,3.773,332.146,2.2594,377.291,1.216,96.194,0.629332,-8.10136,-22.8949,-9999
26028,202006260600,202006260630,16.959,7.178,45.33,332.108,4.92095,379.874,0.976,96.199,1.93671,-11.2692,-22.1203,-9999
26029,202006260630,202006260700,17.382,7.473,129.703,334.682,10.7176,352.018,0.617,96.215,9.40217,9.02923,-19.6624,-9999
26030,202006260700,202006260730,18.891,9.184,235.199,341.185,19.2142,336.797,0.977,96.237,21.0649,58.2032,-15.838,-9999
26031,202006260730,202006260800,20.652,11.912,339.072,346.938,29.3186,317.817,1.241,96.248,32.8953,69.9372,-12.3664,-9999
26032,202006260800,202006260830,22.511,14.695,438.97,352.023,40.6617,339.219,0.857,96.254,33.0703,144.341,-4.53897,-9999
26033,202006260830,202006260900,23.71,16.453,538.3,357.577,54.2433,336.527,0.761,96.258,31.63,180.898,14.1313,-9999
26034,202006260900,202006260930,24.833,18.295,631.314,363.14,67.281,373.638,1.291,96.244,47.9193,250.918,28.1699,-9999
26035,202006260930,202006261000,25.385,19.066,716.184,367.37,79.7564,384.137,2.003,96.219,57.4811,319.688,39.3282,-9999
26036,202006261000,202006261030,26.526,21.598,792.871,371.137,89.792,395.187,0.43,96.194,65.7697,348.704,48.525,-9999
26037,202006261030,202006261100,27.483,23.796,856.167,375.928,97.3017,422.452,0.531,96.159,81.246,328.954,56.4104,-9999
26038,202006261100,202006261130,28.091,25.051,908.349,380.043,106.067,413.203,1.862,96.137,53.7793,469.987,63.1315,-9999
26039,202006261130,202006261200,28.955,27.241,945.683,381.558,110.874,405.225,1.432,96.12,56.8031,376.803,68.315,-9999
26040,202006261200,202006261230,29.293,28.594,970.472,383.757,113.844,436.166,0.865,96.095,63.8872,331.877,71.7629,-9999
26041,202006261230,202006261300,30.39,31.478,983.353,385.487,115.907,476.674,1.548,96.07,45.1278,483.157,74.1659,-9999
26042,202006261300,202006261330,30.814,32.769,981.677,386.019,117.732,506.466,1.732,96.042,50.4092,505.145,75.8605,-9999
26043,202006261330,202006261400,31.07,33.979,963.829,387.754,116.817,482.873,1.973,96.008,41.4985,483.666,75.9316,-9999
26044,202006261400,202006261430,32.427,37.822,934.43,389.992,114.892,515.713,1.813,95.979,71.0943,614.377,75.1522,-9999
26045,202006261430,202006261500,32.623,39.038,884.423,390.666,108.894,525.425,2.074,95.957,51.4372,502.81,73.3163,-9999
26046,202006261500,202006261530,32.502,38.646,822.764,394.995,102.879,561.17,2.613,95.918,38.8883,552.213,56.368,-9999
26047,202006261530,202006261600,32.749,37.994,751.482,397.445,95.0382,551.386,2.364,95.887,18.5499,577.219,27.3024,-9999
26048,202006261600,202006261630,32.467,36.478,672.206,398.192,85.4156,545.351,2.931,95.858,-6.07442,459.469,25.1544,-9999
26049,202006261630,202006261700,32.127,34.774,587.882,397.282,75.5002,536.217,2.445,95.844,37.9511,326.732,36.3322,-9999
26050,202006261700,202006261730,31.817,33.727,494.588,395.418,63.3523,500.545,1.953,95.833,29.4825,290.821,37.9647,-9999
26051,202006261730,202006261800,30.776,30.76,388.519,391.452,49.6892,487.717,3.041,95.819,17.1938,263.929,32.4115,-9999
26052,202006261800,202006261830,30.169,28.785,295.923,399.703,39.1995,454.229,3.003,95.811,30.2822,192.557,23.1159,-9999
26053,202006261830,202006261900,30.231,28.571,299.152,403.256,37.0892,400.982,2.255,95.818,29.9071,172.562,16.7283,-9999
26054,202006261900,202006261930,29.543,26.392,207.195,395.551,23.4841,376.368,2.192,95.842,1.68321,147.202,12.6135,-9999
26055,202006261930,202006262000,28.3,22.862,74.279,386.781,10.3972,390.93,1.987,95.873,-7.33727,55.8843,6.64271,-9999
26056,202006262000,202006262030,27.061,19.634,11.197,385.06,2.40352,333.326,1.443,95.917,-11.0961,-27.8255,-0.349167,-9999
26057,202006262030,202006262100,25.93,16.943,0.0,394.773,0.944094,338.424,1.57,95.959,-7.08475,-23.1026,-5.30916,-9999
26058,202006262100,202006262130,25.177,15.294,0.0,391.335,1.07352,310.657,1.166,96.007,-6.59355,-13.2786,-7.817,-9999
26059,202006262130,202006262200,24.52,14.084,0.0,370.712,1.10231,321.734,0.851,96.046,-12.3113,-14.9312,-9.28345,-9999
26060,202006262200,202006262230,23.892,12.475,0.0,369.225,1.42228,372.516,0.693,96.074,-7.15305,-16.1835,-12.0248,-9999
26061,202006262230,202006262300,23.338,11.025,0.0,366.015,1.49043,393.025,0.662,96.097,-5.9974,-8.46968,-14.2555,-9999
26062,202006262300,202006262330,22.809,9.557,0.0,366.006,1.60823,352.677,0.259,96.13,-5.27319,-17.046,-15.1615,-9999
26063,202006262330,202006270000,22.566,8.563,0.0,366.88,1.64936,302.041,0.472,96.143,-4.46763,-8.75813,-15.9078,-9999
26064,202006270000,202006270030,22.268,7.874,0.0,361.609,1.95296,363.903,0.385,96.15,-0.888889,-2.13353,-16.1197,-9999
26065,202006270030,202006270100,22.118,7.686,0.0,351.602,1.96154,315.045,0.33,96.143,-2.59423,-5.3236,-16.6785,-9999
26066,202006270100,202006270130,20.898,6.321,0.0,346.199,1.24473,349.424,0.393,96.132,6.5241,5.76822,-17.9506,-9999
26067,202006270130,202006270200,20.757,6.103,0.0,343.56,2.3686,355.949,0.146,96.14,-1.81872,-16.3337,-19.2534,-9999
26068,202006270200,202006270230,20.572,5.793,0.0,341.081,2.06883,371.336,0.528,96.144,3.11893,-11.8903,-20.1153,-9999
26069,202006270230,202006270300,19.559,5.248,0.0,337.636,1.1634,365.782,0.544,96.141,15.536,-16.6569,-20.7709,-9999
26070,202006270300,202006270330,18.804,4.75,0.0,336.876,1.48687,369.609,1.223,96.149,2.0927,-16.9794,-21.4193,-9999
26071,202006270330,202006270400,18.658,5.294,0.0,334.469,1.60035,375.959,0.671,96.152,-53.4217,-146.383,-21.6398,-9999
26072,202006270400,202006270430,18.433,4.566,0.0,338.212,2.11131,373.098,1.575,96.173,2.39997,-16.3694,-21.8904,-9999
26073,202006270430,202006270500,18.668,5.461,0.0,340.171,1.4813,374.072,0.988,96.182,1.49804,-16.7939,-21.9831,-9999
26074,202006270500,202006270530,18.657,5.805,0.0,338.319,1.08392,385.968,0.905,96.185,-4.19175,-21.4246,-21.9582,-9999
26075,202006270530,202006270600,19.021,7.207,5.921,336.992,3.21113,386.196,1.087,96.196,14.407,-17.0019,-21.8115,-9999
26076,202006270600,202006270630,19.981,10.877,61.208,335.95,7.17751,332.142,1.012,96.224,14.8461,-9.60096,-21.2153,-9999
26077,202006270630,202006270700,20.762,13.388,175.975,343.193,14.7619,347.365,0.777,96.242,27.811,40.1605,-18.9061,-9999
26078,202006270700,202006270730,21.906,16.026,235.129,346.851,20.9868,303.302,1.044,96.256,38.8923,48.6876,-14.1184,-9999
26079,202006270730,202006270800,22.696,17.909,298.456,347.767,27.4643,304.675,0.784,96.274,52.8242,35.0973,-9.61238,-9999
26080,202006270800,202006270830,24.671,21.01,477.35,354.107,46.1822,321.05,0.641,96.283,56.0707,138.86,-2.50103,-9999
26081,202006270830,202006270900,25.426,22.014,375.99,354.799,37.8457,339.75,1.123,96.275,16.943,80.9271,13.899,-9999
26082,202006270900,202006270930,26.843,24.466,630.907,363.124,68.5377,384.313,0.815,96.268,41.7112,212.974,20.095,-9999
26083,202006270930,202006271000,28.16,29.079,740.397,368.431,83.445,360.37,2.05,96.243,51.9691,212.39,36.1711,-9999
26084,202006271000,202006271030,29.131,31.164,808.505,373.497,93.3243,375.527,2.305,96.244,67.5311,393.078,47.9908,-9999
26085,202006271030,202006271100,29.739,32.601,885.559,379.484,103.852,396.783,2.37,96.247,98.0585,452.584,56.7429,-9999
26086,202006271100,202006271130,30.642,34.468,899.336,386.689,105.381,458.748,1.13,96.234,78.5122,413.874,64.3542,-9999
26087,202006271130,202006271200,31.075,35.358,844.047,388.657,98.5696,431.351,0.665,96.209,54.1074,455.681,62.7794,-9999
26088,202006271200,202006271230,31.917,37.618,897.802,393.977,104.962,489.598,0.79,96.195,47.6158,383.989,66.6509,-9999
26089,202006271230,202006271300,32.301,38.91,838.618,396.37,97.8682,453.732,0.958,96.167,19.1662,330.126,68.8479,-9999
26090,202006271300,202006271330,32.175,38.59,840.703,398.392,100.702,460.467,2.003,96.142,52.208,356.77,66.7879,-9999
26091,202006271330,202006271400,32.454,39.334,822.253,401.265,99.2877,481.666,1.145,96.121,43.1084,426.754,62.8682,-9999
26092,202006271400,202006271430,32.682,40.033,639.229,396.267,75.8546,457.551,1.555,96.097,44.6191,275.99,59.1061,-9999
26093,202006271430,202006271500,33.508,42.367,830.686,396.1,101.561,489.28,1.267,96.094,60.6531,483.724,55.6292,-9999
26094,202006271500,202006271530,33.49,42.622,675.072,395.95,82.4288,555.852,2.169,96.065,46.33,318.167,50.3074,-9999
26095,202006271530,202006271600,33.67,43.247,786.477,398.169,100.303,552.275,2.002,96.052,49.9205,369.221,26.9187,-9999
26096,202006271600,202006271630,34.377,45.326,703.381,397.587,90.1475,556.505,1.984,96.03,54.7713,380.604,25.5485,-9999
26097,202006271630,202006271700,34.955,47.027,600.2,398.008,76.8741,509.015,0.405,96.016,47.2868,245.102,37.6632,-9999
26098,202006271700,202006271730,34.776,46.197,508.266,398.663,64.8891,512.024,1.383,95.994,30.3961,243.204,40.5351,-9999
26099,202006271730,202006271800,33.892,41.127,408.352,397.449,52.63,518.542,2.346,95.988,57.8093,238.982,35.7549,-9999
26100,202006271800,202006271830,32.525,34.552,312.832,392.799,39.9677,509.899,2.819,95.99,-11.231,228.914,29.0555,-9999
26101,202006271830,202006271900,31.856,32.724,219.262,388.964,26.2517,488.644,2.569,96.012,30.7436,127.125,17.8975,-9999
26102,202006271900,202006271930,31.027,30.244,132.29,384.701,14.1231,456.695,2.08,96.038,36.301,112.971,8.31283,-9999
26103,202006271930,202006272000,29.85,26.783,61.913,380.202,9.90323,345.905,1.526,96.049,22.8973,21.7681,1.8994,-9999
26104,202006272000,202006272030,28.023,21.468,13.359,373.467,4.72157,344.338,1.384,96.074,-22.565,-11.2483,-2.7414,-9999
26105,202006272030,202006272100,26.593,17.876,0.009,368.417,1.0394,327.714,1.985,96.102,-13.497,-22.3781,-6.95739,-9999
26106,202006272100,202006272130,25.637,15.921,0.0,365.514,0.974048,288.824,2.369,96.158,-6.42691,-21.8408,-10.147,-9999
26107,202006272130,202006272200,25.018,15.035,0.0,363.775,1.06938,294.14,2.047,96.209,-7.35305,-34.3351,-12.212,-9999
26108,202006272200,202006272230,24.527,14.569,0.0,362.178,1.27835,372.487,1.371,96.253,-5.85997,-34.805,-13.8517,-9999
26109,202006272230,202006272300,24.028,13.879,0.0,360.234,1.23257,277.791,1.232,96.29,-2.22686,-31.1465,-15.2418,-9999
26110,202006272300,202006272330,23.254,12.8,0.0,357.876,1.36282,320.732,0.406,96.323,-6.09555,-20.8022,-16.4827,-9999
26111,202006272330,202006280000,23.117,12.513,0.0,355.28,2.44022,310.878,0.344,96.355,-5.44714,-1.21189,-17.6749,-9999
26112,202006280000,202006280030,22.757,11.876,0.0,354.175,2.18323,353.06,0.365,96.371,-5.31031,-4.25374,-18.4427,-9999
26113,202006280030,202006280100,22.613,11.273,0.0,352.783,2.10608,371.242,0.314,96.359,-0.990989,-3.96342,-18.9948,-9999
26114,202006280100,202006280130,22.014,10.74,0.0,350.062,1.78471,352.476,0.451,96.345,-4.04018,-43.5835,-19.4971,-9999
26115,202006280130,202006280200,21.626,10.193,0.0,349.529,2.14984,340.519,0.292,96.338,3.15783,-31.8346,-19.9417,-9999
26116,202006280200,202006280230,20.735,9.439,0.0,346.833,1.50652,351.49,0.069,96.331,-3.13312,-41.3202,-20.2868,-9999
26117,202006280230,202006280300,19.922,8.553,0.0,344.778,1.39086,266.802,0.397,96.326,0.850522,-17.1633,-20.6844,-9999
26118,202006280300,202006280330,20.202,8.797,0.0,345.485,2.33143,288.51,0.87,96.327,-6.56477,-14.664,-21.0779,-9999
26119,202006280330,202006280400,19.55,8.069,0.0,343.077,0.916485,316.041,0.746,96.328,0.925167,-2.57997,-21.1798,-9999
26120,202006280400,202006280430,19.664,7.711,0.0,342.801,1.89401,305.672,0.665,96.327,0.522068,-11.1669,-21.4399,-9999
26121,202006280430,202006280500,18.851,6.98,0.0,341.357,1.22732,299.16,0.347,96.338,1.12851,-4.38031,-21.5894,-9999
26122,202006280500,202006280530,18.335,6.23,0.0,340.823,1.78714,290.863,0.926,96.341,1.19143,-4.59697,-21.8141,-9999
26123,202006280530,202006280600,18.615,6.819,4.502,339.881,1.97696,273.033,1.342,96.35,2.45103,-10.1407,-21.9314,-9999
26124,202006280600,202006280630,17.823,6.109,58.032,339.649,4.51091,280.666,0.929,96.356,-0.605486,-9.21197,-21.142,-9999
26125,202006280630,202006280700,19.156,7.627,148.206,344.322,11.5182,344.813,1.206,96.374,14.2423,6.20064,-18.9666,-9999
26126,202006280700,202006280730,20.521,9.692,251.615,348.927,18.8661,320.337,1.036,96.394,19.0791,46.0558,-15.3937,-9999
26127,202006280730,202006280800,22.008,12.027,349.545,354.06,28.7957,325.766,0.805,96.424,23.4093,34.143,-12.5651,-9999
26128,202006280800,202006280830,23.558,14.887,450.676,358.952,42.0032,328.574,0.977,96.43,21.2436,142.835,-5.23503,-9999
26129,202006280830,202006280900,24.877,17.189,546.739,364.88,55.7482,334.988,0.888,96.428,20.7142,128.86,14.7231,-9999
26130,202006280900,202006280930,26.203,19.454,638.864,370.422,68.8278,361.09,1.307,96.427,78.2047,226.137,29.0961,-9999
26131,202006280930,202006281000,27.676,22.631,723.688,376.924,80.9194,387.2,1.467,96.423,63.1211,321.014,40.5001,-9999
26132,202006281000,202006281030,28.716,25.123,796.391,381.737,90.9848,418.313,1.612,96.426,96.4295,418.478,49.8758,-9999
26133,202006281030,202006281100,29.725,28.379,859.332,387.592,99.8163,432.986,2.135,96.423,55.0211,391.621,57.3275,-9999
26134,202006281100,202006281130,30.621,29.296,904.942,391.233,105.819,445.879,1.615,96.401,-3.97464,379.197,63.9816,-9999
26135,202006281130,202006281200,31.312,32.206,944.488,391.217,110.758,463.134,1.549,96.394,52.05,445.708,68.9882,-9999
26136,202006281200,202006281230,31.977,35.49,973.46,393.529,116.516,449.72,2.001,96.372,60.6599,552.434,72.1781,-9999
26137,202006281230,202006281300,32.787,38.308,985.077,393.697,117.39,458.866,1.542,96.35,70.9468,484.129,74.5987,-9999
26138,202006281300,202006281330,32.886,38.651,980.86,395.887,119.009,486.532,2.381,96.323,57.2266,523.735,75.6529,-9999
26139,202006281330,202006281400,33.773,41.344,965.551,397.689,117.839,489.829,1.618,96.293,74.6457,593.367,75.7881,-9999
26140,202006281400,202006281430,34.006,42.758,933.494,398.095,113.948,465.43,2.072,96.266,65.01,588.498,75.2591,-9999
26141,202006281430,202006281500,34.086,42.898,884.28,400.697,109.58,428.475,2.358,96.235,52.8342,508.478,72.3364,-9999
26142,202006281500,202006281530,34.064,41.903,822.261,404.205,102.823,499.469,2.766,96.205,15.5826,449.018,55.5593,-9999
26143,202006281530,202006281600,34.111,41.14,756.518,406.531,95.6548,555.833,2.403,96.187,28.8016,377.045,27.0514,-9999
26144,202006281600,202006281630,34.148,39.95,675.496,408.92,85.98,545.975,2.277,96.171,140.025,424.116,24.6879,-9999
26145,202006281630,202006281700,33.651,36.532,588.846,408.759,75.5396,545.015,2.448,96.16,9.29337,411.667,36.7138,-9999
26146,202006281700,202006281730,32.922,33.643,500.421,407.058,65.8172,535.814,3.54,96.155,18.8241,326.396,39.3444,-9999
26147,202006281730,202006281800,32.541,32.395,403.198,402.063,53.8263,522.355,3.439,96.147,2.17991,285.077,33.6996,-9999
26148,202006281800,202006281830,32.083,31.047,305.935,398.938,40.0968,508.191,2.569,96.142,13.2765,192.877,26.6141,-9999
26149,202006281830,202006281900,31.319,29.046,217.34,394.372,26.0418,486.512,2.233,96.152,13.2953,148.324,16.7996,-9999
26150,202006281900,202006281930,30.511,26.957,133.243,389.586,14.5274,449.397,1.894,96.167,3.66565,81.4267,7.87528,-9999
26151,202006281930,202006282000,29.598,24.876,62.301,383.475,9.76348,403.729,1.427,96.181,5.05751,17.2992,1.6294,-9999
26152,202006282000,202006282030,28.154,21.648,12.95,376.525,3.83127,329.441,1.528,96.206,-0.0989933,-26.2323,-3.13283,-9999
26153,202006282030,202006282100,26.507,18.394,0.002,370.225,0.97486,320.52,1.777,96.232,-4.2873,-27.2316,-7.53961,-9999
26154,202006282100,202006282130,25.776,17.15,0.0,366.003,1.05482,336.87,1.953,96.268,-1.14813,-25.3248,-10.9065,-9999
26155,202006282130,202006282200,24.946,15.797,0.0,362.156,0.984865,391.46,1.634,96.306,-7.59072,-34.7079,-13.1808,-9999
26156,202006282200,202006282230,24.415,15.098,0.0,359.33,1.24612,372.918,1.32,96.335,2.65666,-32.9059,-15.1593,-9999
26157,202006282230,202006282300,23.944,14.479,0.0,357.437,1.5014,298.281,1.017,96.365,2.07154,-45.2245,-16.5774,-9999
26158,202006282300,202006282330,23.496,13.677,0.0,355.566,1.44831,305.056,0.922,96.387,-5.72019,-28.5773,-17.5779,-9999
26159,202006282330,202006290000,22.719,12.317,0.0,350.577,1.50477,351.943,0.704,96.398,-2.45793,-9.59925,-18.5748,-9999
26160,202006290000,202006290030,22.152,11.149,0.0,347.803,1.72527,306.298,0.989,96.402,-4.6876,-14.6452,-19.5569,-9999
26161,202006290030,202006290100,21.668,10.364,0.0,344.904,1.55535,338.826,1.203,96.389,-1.35553,-15.4596,-20.2982,-9999
